image_path,xmin,ymin,xmax,ymax,label
gmaps019_jpg.rf.AIk1gxWt9Stlm6cnLd6e.jpg,843,936,868,1033,car
gmaps019_jpg.rf.AIk1gxWt9Stlm6cnLd6e.jpg,672,691,704,765,car
gmaps019_jpg.rf.AIk1gxWt9Stlm6cnLd6e.jpg,486,408,566,454,2
gmaps019_jpg.rf.AIk1gxWt9Stlm6cnLd6e.jpg,665,922,697,1006,car
gmaps019_jpg.rf.AIk1gxWt9Stlm6cnLd6e.jpg,357,390,447,439,2
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,201,331,228,353,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,706,230,741,258,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,405,376,438,402,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,419,340,442,356,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,768,374,788,405,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,661,608,694,649,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,397,379,427,398,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,715,482,743,510,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,335,346,368,362,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,490,385,510,414,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,730,303,763,333,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,599,266,630,287,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,606,218,641,236,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,436,457,472,484,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,607,506,640,531,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,619,556,644,578,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,115,376,148,398,car
traffic_frame13200_jpg.rf.a5tM2ADeL4Dks7pXNVgp.jpg,523,262,551,281,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,404,451,451,485,2
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,521,268,550,291,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,129,358,166,384,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,510,57,539,91,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,433,416,453,435,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,530,504,560,523,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,664,223,702,251,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,1187,216,1212,232,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,457,331,481,350,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,630,564,661,592,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,1221,240,1246,263,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,698,657,724,701,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,360,350,389,370,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,673,605,697,641,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,803,234,843,256,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,499,94,520,123,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,7,373,53,402,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,230,349,268,370,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,762,262,787,285,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,1002,281,1033,302,car
traffic_frame1950_jpg.rf.XiZXFhd2VLv8QEeoX5z4.jpg,753,580,772,610,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,617,548,637,571,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,795,236,824,255,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,761,416,787,450,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,764,258,793,283,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,268,405,298,427,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,623,553,651,576,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,463,466,491,486,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,618,505,652,530,car
traffic_frame11400_jpg.rf.cAx79hMlYaxI25YdnTPu.jpg,972,286,1003,308,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,433,584,450,598,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,562,584,578,606,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,376,573,391,588,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,528,586,540,602,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,247,452,255,467,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,670,628,680,659,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,568,586,584,604,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,444,684,456,714,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,661,473,672,503,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,693,581,713,598,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,550,585,564,608,car
swindon_frame1200_jpg.rf.ZnnnCWiQHWPdtz0BGGRL.jpg,701,578,723,596,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,696,241,733,271,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,689,238,713,265,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,809,340,833,364,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,1169,257,1212,292,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,760,265,789,287,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,314,427,340,446,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,749,469,769,495,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,648,236,672,258,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,714,251,740,275,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,0,331,21,353,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,907,244,939,269,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,342,362,375,382,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,396,377,434,399,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,232,346,270,365,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,722,294,750,323,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,591,513,624,544,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,874,325,902,353,car
traffic_frame10050_jpg.rf.Z0GMDlk1jWhenJ2lQe8W.jpg,815,335,843,365,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,496,336,520,362,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,598,547,630,576,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,636,576,662,610,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,758,266,786,288,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,236,369,272,393,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,507,334,531,362,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,630,236,671,259,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,562,509,598,534,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,644,479,674,504,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,403,364,443,389,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,315,383,345,399,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,1193,257,1221,278,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,1005,282,1030,308,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,812,362,838,385,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,920,290,955,318,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,45,368,74,390,car
traffic_frame10350_jpg.rf.YlA1z6iIrLkVTVAhLatQ.jpg,897,247,931,266,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,541,182,572,212,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,717,520,756,538,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,519,144,556,173,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,314,321,347,339,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,547,226,577,254,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,672,32,699,63,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,849,226,873,257,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,1068,216,1100,231,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,1103,243,1133,265,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,1159,235,1192,263,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,982,488,1022,502,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,937,516,972,530,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,581,520,614,536,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,573,461,604,485,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,486,346,507,374,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,329,347,368,366,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,394,326,428,344,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,400,293,427,311,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,394,256,430,281,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,268,333,296,346,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,141,334,183,349,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,129,359,165,372,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,93,479,129,494,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,164,500,203,515,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,242,478,275,493,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,450,496,490,518,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,526,574,547,608,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,541,624,556,657,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,514,642,539,680,car
brookhill_frame660_jpg.rf.bPg5zmuDN03L22xBJTDI.jpg,549,670,566,704,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,490,224,517,248,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,533,225,559,251,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,572,168,606,194,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,702,176,745,198,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,413,243,441,264,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,365,271,397,293,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,241,313,275,329,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,192,360,230,374,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,267,362,301,377,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,369,339,405,360,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,362,312,399,333,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,459,316,475,350,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,489,384,507,418,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,185,482,214,496,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,156,504,195,520,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,55,481,89,499,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,551,502,586,525,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,463,576,492,607,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,533,580,555,612,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,547,645,567,680,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,525,657,545,689,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1111,477,1149,495,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1160,476,1191,489,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1174,450,1210,468,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1218,494,1255,512,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,958,300,992,323,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1186,339,1222,355,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1218,311,1253,330,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1063,209,1101,227,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1098,236,1131,263,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,1157,227,1193,260,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,880,123,899,162,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,912,129,930,162,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,699,25,732,55,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,782,43,820,73,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,666,30,697,63,car
brookhill_frame960_jpg.rf.ZdoAq2RCGYu7rV7QMyI3.jpg,796,156,826,178,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,702,38,740,61,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,455,182,483,247,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,659,630,695,665,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,705,66,742,90,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,643,975,658,993,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,206,478,224,499,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,711,257,749,296,2
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,460,482,478,522,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,856,349,870,391,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,592,1097,627,1132,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,711,8,753,35,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,278,505,293,531,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,528,383,557,438,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,318,1053,336,1099,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,550,786,601,812,2
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,694,802,734,828,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,447,323,460,369,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,326,987,350,1034,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,577,513,607,561,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,556,1090,576,1111,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,467,117,485,162,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,702,407,732,427,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,469,406,489,459,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,490,188,511,236,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,541,784,584,816,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,440,377,458,433,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,430,466,450,518,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,673,638,723,685,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,480,779,513,806,car
gmaps032_jpg.rf.bkKikklxTyvzR3TQov32.jpg,822,820,889,867,2
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,618,541,645,570,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,67,332,105,347,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,144,334,203,360,2
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,429,407,453,429,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,12,333,47,358,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,708,692,734,720,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,623,554,652,576,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,1029,275,1058,305,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,813,361,838,389,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,763,261,793,286,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,514,476,545,498,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,393,438,426,457,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,32,367,58,384,car
traffic_frame12300_jpg.rf.bKwjshEN14XC1cM60NYr.jpg,671,484,700,505,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,623,537,646,565,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,1033,227,1061,260,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,699,264,719,313,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,749,826,771,859,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,451,455,493,485,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,1007,272,1036,298,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,855,678,881,707,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,482,969,509,1033,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,1146,625,1174,654,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,879,679,901,706,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,1717,343,1745,404,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,583,957,610,1000,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,873,714,905,738,car
gmaps021_jpg.rf.BrNtEGjmdsTfenKaLCPN.jpg,679,254,695,313,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,295,354,335,375,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,154,346,190,363,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,52,379,72,400,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,432,416,454,433,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,70,384,96,403,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,54,380,89,402,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,486,301,518,334,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,763,264,790,284,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,347,440,379,457,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,487,60,505,87,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,1227,243,1252,260,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,370,349,418,374,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,231,347,270,364,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,891,242,917,258,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,772,415,792,449,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,884,304,922,338,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,626,558,651,579,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,660,590,681,615,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,9,341,55,363,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,492,476,522,496,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,1136,255,1165,282,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,1068,261,1101,286,car
traffic_frame3600_jpg.rf.ZmnDuvDh3viMufbiaTdS.jpg,687,480,736,524,car
swindon_frame780_jpg.rf.ddkecIKbbLI3TgHRdQ4j.jpg,365,277,380,295,car
swindon_frame780_jpg.rf.ddkecIKbbLI3TgHRdQ4j.jpg,77,629,96,641,car
swindon_frame780_jpg.rf.ddkecIKbbLI3TgHRdQ4j.jpg,803,677,815,714,car
swindon_frame780_jpg.rf.ddkecIKbbLI3TgHRdQ4j.jpg,645,3,655,46,car
swindon_frame780_jpg.rf.ddkecIKbbLI3TgHRdQ4j.jpg,862,272,880,284,car
swindon_frame780_jpg.rf.ddkecIKbbLI3TgHRdQ4j.jpg,704,576,729,592,car
swindon_frame780_jpg.rf.ddkecIKbbLI3TgHRdQ4j.jpg,559,583,578,598,car
swindon_frame780_jpg.rf.ddkecIKbbLI3TgHRdQ4j.jpg,205,223,225,241,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,52,645,74,676,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,891,218,932,246,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,423,178,451,201,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,411,618,436,643,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,804,212,832,231,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,720,269,751,300,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,794,694,826,720,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,9,680,98,720,2
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,60,355,92,379,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,357,82,372,112,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,404,182,445,215,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,389,636,417,659,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,395,623,433,651,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,823,400,862,439,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,330,290,354,325,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,825,344,864,374,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,541,21,567,46,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,646,508,686,541,car
valparaiso_frame1260_jpg.rf.dTcZ61KF14C59VODudj3.jpg,624,157,667,188,car
traffic_frame10950_jpg.rf.ct8lxDEgWsvr3iC9lyxi.jpg,660,218,693,237,car
traffic_frame10950_jpg.rf.ct8lxDEgWsvr3iC9lyxi.jpg,412,336,449,354,car
traffic_frame10950_jpg.rf.ct8lxDEgWsvr3iC9lyxi.jpg,640,261,682,288,car
traffic_frame10950_jpg.rf.ct8lxDEgWsvr3iC9lyxi.jpg,686,656,714,701,car
traffic_frame10950_jpg.rf.ct8lxDEgWsvr3iC9lyxi.jpg,709,279,769,328,car
